agent_id,delta,kappa,initial_wealth,capacity,final_net,final_gross,net_return,gross_return,gross_return_comp,turnover,trade_count,num_lots_opened,mean_cash_weight,portfolio_vol,hhi,costs_paid,volume_mid,mean_portfolio_value,spread_cost,commission_cost,position_days_in_gain,position_days_in_loss,position_days_neutral,sells_from_gain,sells_from_loss,sells_from_neutral,sale_days,mean_holding_winners,mean_holding_losers,median_holding_winners,median_holding_losers,G_r_full,G_p_full,L_r_full,L_p_full,G_r_frac,G_p_frac,L_r_frac,L_p_frac,G_r,G_p,L_r,L_p,cell_A_rebote_bajo_agua_opp,cell_A_rebote_bajo_agua_sell,cell_B_ganadora_infraponderada_opp,cell_B_ganadora_infraponderada_sell,cell_C_perdedora_sobreponderada_opp,cell_C_perdedora_sobreponderada_sell
203,0.8023089389280333,0.0,115244.87944973301,23,93325.6708429974,93996.62461404646,-0.19019681144528622,-0.18437482808036176,-0.1850923406638746,2.149220478488694,226,106,0.002664081376072752,0.18160656146716808,0.064250690718957,670.9537710490944,889907.5420981885,103515.15247099739,444.95377104909426,226.0,2396.0,9196.0,0.0,73.0,24.0,0.0,86,76.34500644849024,185.05660551281304,39.413936614990234,165.0,73.0,589.0,24.0,1292.0,48.0,614.0,15.5,1300.5,73.0,589.0,24.0,1292.0,2268.0,5.0,1154.0,30.0,2881.0,11.0
204,0.6215404620538532,0.0,23119.33596883325,22,18179.472975060988,18532.62374152197,-0.2136680309690382,-0.19839290512039542,-0.19986339705149225,2.623926926079962,249,111,0.004070482462214982,0.18149124979005016,0.06394382633855104,353.15076646097765,208301.5329219555,19846.35422309086,104.15076646097776,249.0,2302.0,8786.0,0.0,65.0,51.0,0.0,103,60.1747212299922,128.83041588015763,37.0,102.67037200927734,65.0,565.0,51.0,1585.0,44.5,585.5,35.5,1600.5,65.0,565.0,51.0,1585.0,2108.0,20.0,892.0,25.0,2669.0,20.0
205,0.811287191584424,0.0,95223.14250332718,5,59256.998925323875,59412.08371805339,-0.3777038084701586,-0.37607516244302186,-0.37646497728178197,0.9097585839170895,24,12,0.0017297594446720717,0.19618497606802446,0.2153406506391104,155.08479272953062,262169.5854590612,72043.72404222182,131.0847927295306,24.0,266.0,2254.0,0.0,2.0,5.0,0.0,7,49.5,152.64636368897135,49.5,136.10154724121094,2.0,2.0,5.0,26.0,1.25,2.75,2.25,28.75,2.0,2.0,5.0,26.0,586.0,1.0,23.0,0.0,678.0,0.0
206,0.9270716578441276,0.0,422931.8414052797,19,322822.44590567367,324541.1820920829,-0.23670337794139973,-0.23263951701123564,-0.23331874802441954,2.0990931187081925,177,85,0.0015921532036835885,0.17142926393978772,0.07196995002012285,1718.7361864094382,3083472.372818876,367238.6357395715,1541.736186409438,177.0,1644.0,7932.0,0.0,63.0,10.0,0.0,61,58.22970075061887,135.3267246957922,42.0,103.0,63.0,292.0,10.0,794.0,44.0,311.0,7.5,796.5,63.0,292.0,10.0,794.0,2009.0,2.0,694.0,24.0,2542.0,2.0
207,0.8525877600766192,0.0,247669.95979424458,27,196538.35975171276,197652.43597807546,-0.20645055252163058,-0.2019523233973224,-0.202595320395222,1.9866524703014445,238,114,0.0023210140361645277,0.1749788551160194,0.05210227581154723,1114.0762263627394,1752152.4527254777,220490.55873114223,876.0762263627389,238.0,2357.0,11251.0,0.0,72.0,25.0,0.0,85,76.54683011377574,206.83672487524612,42.269737243652344,198.0,72.0,530.0,25.0,1668.0,50.5,551.5,17.75,1675.25,72.0,530.0,25.0,1668.0,2944.0,8.0,1091.0,28.0,2779.0,8.0
208,0.7922024921191481,0.0,15838.344348732322,13,13741.246960224413,13955.55044019364,-0.13240635146790192,-0.11887567709622238,-0.1202559176477267,2.2315149811501955,146,70,0.004053980751548838,0.17825730417906496,0.10131930483064411,214.30347996922694,136606.9599384539,15304.284431472,68.30347996922694,146.0,1870.0,4652.0,0.0,47.0,17.0,0.0,62,58.30673597887806,148.96750639984973,36.37152862548828,127.47162628173828,47.0,251.0,17.0,491.0,33.25,264.75,11.0,497.0,47.0,251.0,17.0,491.0,1150.0,7.0,729.0,18.0,1626.0,5.0
209,0.8238968489742223,0.0,136852.97619589246,6,119702.41376598035,120450.27487168749,-0.1253210774558725,-0.11985637273044036,-0.12039453088167618,2.611611578335825,78,40,0.003893104152871739,0.19765166788049573,0.21348762509471264,747.8611057072105,1339722.211414421,128246.69473514518,669.8611057072105,78.0,610.0,2414.0,0.0,22.0,10.0,0.0,32,45.574259481682,151.67961276253612,25.085201263427734,136.8989715576172,22.0,64.0,10.0,96.0,16.5,69.5,6.5,99.5,22.0,64.0,10.0,96.0,624.0,6.0,215.0,8.0,1070.0,6.0
210,0.7730195377049851,0.0,188293.82033586432,25,157604.23034020152,158688.30196635186,-0.16298777060724046,-0.157230430168682,-0.1578726176995363,2.3260942373926734,270,128,0.004239421641409187,0.18137240252286352,0.06394783118570525,1084.0716261504288,1628143.2523008583,174986.81116697247,814.0716261504291,270.0,2928.0,9672.0,0.0,74.0,43.0,0.0,104,75.64049025095471,141.16003135997235,45.0,94.79846954345703,74.0,727.0,43.0,1756.0,49.0,752.0,29.0,1770.0,74.0,727.0,43.0,1756.0,2393.0,12.0,1230.0,25.0,2462.0,15.0
211,0.7812796326857285,0.0,383185.04709225986,7,282333.40261300065,284027.50964503863,-0.26319305840495666,-0.2587719385181201,-0.2593250122001416,2.4567743146189693,83,44,0.0019013953415772421,0.17325005047285486,0.2074073265139598,1694.107032038086,3222214.0640761713,327890.7269689439,1611.1070320380857,83.0,707.0,2821.0,0.0,20.0,12.0,0.0,32,95.2900100033329,120.20229446750874,80.5,123.85850524902344,20.0,40.0,12.0,152.0,16.5,43.5,8.0,156.0,20.0,40.0,12.0,152.0,623.0,0.0,332.0,10.0,897.0,5.0
212,0.7524964840420948,0.0,19642.32786404525,30,17868.98846597165,18251.9573821374,-0.09028152927432032,-0.0707844045538456,-0.07151565457404696,2.113483577686017,305,133,0.0045375511076709936,0.17233472480590523,0.045012129661572864,382.9689161657405,155937.83233148084,18445.59309306439,77.96891616574042,305.0,3492.0,11586.0,0.0,98.0,44.0,0.0,126,65.11042890064311,157.9320449187618,42.5,125.36955261230469,98.0,1008.0,44.0,2623.0,63.5,1042.5,27.5,2639.5,98.0,1008.0,44.0,2623.0,2906.0,13.0,1283.0,35.0,3424.0,12.0
213,0.85438263844764,0.0,16446.953005502175,21,13410.937552635034,13664.456083168174,-0.18459440188413445,-0.16918008590424882,-0.1711095276591278,2.068550088788084,191,85,0.005698314096345717,0.18052638253052222,0.07802930799012858,253.5185305331399,125037.06106627993,15111.679159233734,62.518530533139966,191.0,2498.0,8031.0,0.0,66.0,19.0,0.0,77,64.37820278469574,216.28144884294804,40.5,208.0,66.0,484.0,19.0,1047.0,45.25,504.75,12.75,1053.25,66.0,484.0,19.0,1047.0,1984.0,6.0,1101.0,28.0,2358.0,5.0
214,0.8549435145711849,0.0,92993.03568556208,24,70612.00839879854,71033.25535191297,-0.24067423029871438,-0.23614435394820155,-0.23685492233824745,1.4865742683363132,185,89,0.0025394760117978294,0.1842021350237748,0.060497195370061825,421.24695311446817,472493.90622893645,79460.19184728051,236.24695311446823,185.0,2333.0,9763.0,0.0,58.0,14.0,0.0,64,72.44103554525013,179.8104808173794,56.0,144.11734008789062,58.0,417.0,14.0,1047.0,38.75,436.25,9.75,1051.25,58.0,417.0,14.0,1047.0,2515.0,2.0,1253.0,29.0,2927.0,2.0
215,0.9349776061590154,0.0,80919.45252898996,25,59382.265089777386,59701.20924195175,-0.26615587187143575,-0.26221437026451244,-0.26289380925494266,1.2651632665151797,145,72,0.0010783565513462635,0.175220716552364,0.04999843363090859,318.9441521744049,347888.30434881005,68743.75694353042,173.94415217440502,145.0,1968.0,10632.0,0.0,39.0,9.0,0.0,42,76.59173614119709,216.6218667769023,53.0,210.0,39.0,292.0,9.0,710.0,25.0,306.0,5.5,713.5,39.0,292.0,9.0,710.0,2731.0,2.0,473.0,8.0,2562.0,2.0
216,0.9165530388457264,0.0,17348.372465372348,24,13469.04186981552,13708.740240745417,-0.2236135178271067,-0.2097967536661839,-0.21150041428761768,1.6221343142965634,191,82,0.006299311456231646,0.1723663545614084,0.05118632121119512,239.698370929903,97396.74185980609,15010.585282828764,48.69837092990305,191.0,2270.0,9720.0,0.0,72.0,14.0,0.0,81,74.61007342287394,183.04998960402955,57.369529724121094,133.5,72.0,402.0,14.0,1443.0,50.75,423.25,8.25,1448.75,72.0,402.0,14.0,1443.0,2541.0,3.0,864.0,37.0,2644.0,2.0
217,0.7003280415966743,0.0,13963.649162404614,29,10493.509269844464,10836.23484080523,-0.24851239473296627,-0.2239682682675499,-0.22717475500648932,2.2336557156219183,289,122,0.006752004633830973,0.17549112049227805,0.047387346522752366,342.7255709607581,107451.14192151588,12026.376890809042,53.72557096075794,289.0,3148.0,11421.0,0.0,86.0,52.0,0.0,124,62.21008748697012,187.53170424004372,45.5,183.0,86.0,906.0,52.0,2544.0,62.5,929.5,34.0,2562.0,86.0,906.0,52.0,2544.0,2884.0,13.0,1326.0,30.0,3064.0,14.0
218,0.8747583220018156,0.0,83173.70210251468,13,66798.65583592071,67148.57342648791,-0.19687768913317238,-0.19267061908913474,-0.19313300641256492,1.651425850376811,113,55,0.004181712941415561,0.18332943485510214,0.10986777405693858,349.91759056719275,473835.18113438546,71731.22260170945,236.91759056719275,113.0,1237.0,5315.0,0.0,38.0,7.0,0.0,43,90.31905909649811,159.89525186367078,76.5,154.74395751953125,38.0,129.0,7.0,385.0,23.5,143.5,5.25,386.75,38.0,129.0,7.0,385.0,1431.0,2.0,608.0,15.0,1686.0,0.0
219,0.7711524989999893,0.0,198271.3747929024,13,152383.93315014543,153202.9564377344,-0.23143755214633044,-0.22730673251367073,-0.22791424651011394,1.9646587230511066,138,69,0.003008372190088999,0.18416949384914713,0.10522710677418963,819.0232875889764,1362046.575177953,173318.46992014733,681.0232875889766,138.0,1621.0,4931.0,0.0,38.0,18.0,0.0,52,62.95599790268104,157.46644978601066,29.18375015258789,127.24364471435547,38.0,196.0,18.0,424.0,25.25,208.75,13.25,428.75,38.0,196.0,18.0,424.0,1288.0,6.0,914.0,18.0,1647.0,3.0
220,0.7146926699332167,0.0,27521.70740922578,20,21552.944954253868,21884.816122258846,-0.21687471515561108,-0.20481619120321526,-0.20615199520454675,2.2907529455212634,222,102,0.002763772137586354,0.16892743739301916,0.06575133888587409,331.8711680049825,219742.3360099653,23981.452958468497,109.87116800498265,222.0,2626.0,7454.0,0.0,66.0,34.0,0.0,90,68.90590997818084,123.8466785238544,35.37826919555664,104.5,66.0,520.0,34.0,1180.0,44.75,541.25,24.0,1190.0,66.0,520.0,34.0,1180.0,1820.0,10.0,1010.0,25.0,2141.0,9.0
221,0.9156209104305716,0.0,174531.4281270309,15,143927.030860516,144709.67604546968,-0.17535178388754025,-0.1708675188279315,-0.17134707087022227,2.0080915455457506,146,72,0.0038162065779178424,0.1891270809524485,0.09134310701631389,782.6451849537707,1273290.3699075412,158519.96049830134,636.6451849537706,146.0,1412.0,6148.0,0.0,48.0,11.0,0.0,54,69.81334475800669,174.91755831980265,48.983856201171875,154.0,48.0,203.0,11.0,548.0,32.5,218.5,8.0,551.0,48.0,203.0,11.0,548.0,1579.0,5.0,479.0,16.0,1957.0,4.0
222,0.5472576008015506,0.0,19144.09510036056,28,14853.062311298874,15237.30983403817,-0.22414393402072408,-0.2040726002373865,-0.20627534673030634,2.5631338770578793,298,134,0.0031172471200138748,0.1736217600452449,0.04855892543647055,384.2475227392991,172495.04547859787,16824.623073980645,86.24752273929893,298.0,3568.0,10539.0,0.0,71.0,65.0,0.0,117,70.06822145844872,134.00444310143519,49.0,103.0,71.0,827.0,65.0,2311.0,55.5,842.5,42.25,2333.75,71.0,827.0,65.0,2311.0,2597.0,9.0,1165.0,21.0,2363.0,20.0
